,REVENUE,HWT_SUBSCRIBER,TOTAL_MEALS_ORDERED,UNIQUE_MEALS_PURCH,CUSTOMER_SERVICE_TICKETS_CNT,PRODUCT_CATEGORIES_VIEWED,SITE_VISIT_TIME_PER_VISIT_AVG,MOBILE_NUMBER,MEALS_CANCEL_BEFORE_NOON,MEALS_CANCEL_AFTER_NOON,SPECIFIED_TASTE_AND_PREFERENCES,PC_LOGINS_CNT,MOBILE_LOGINS_CNT,WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT,ORDERS_DELIVERED_BEFORE_DELIVERY_CNT,ORDERS_DELIVERED_AFTER_DELIVERY_CNT,PACKAGE_ROOM_AT_CUSTOMER,FRIDGE_LOCKER_IN_PACKAGE_ROOM,PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE,SECONDS_WATCHING_PREP_VID_AVG,LARGEST_ORDER_SIZE,MASTER_CLASSES_ATTENDED_CNT,MEAL_RATING_MEDIAN,SITE_CLICKS_PER_VISIT_AVG,PHOTOS_VIEWED_COUNT,missing_FAMILY_NAME,fe_MEAL_CHOICE_SPECIFICITY,fe_SITE_CLICK_RATE,fe_SUBSCRIPTIONS_SYNERGY,flag_WEEKS_SUBSCRIBED_TO_WEEKLY_PLAN_CNT_lo,out_SITE_VISIT_TIME_PER_VISIT_AVG_hi,out_SECONDS_WATCHING_PREP_VID_AVG_lo,out_PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE_hi,flag_SECONDS_WATCHING_PREP_VID_AVG_hi,flag_SECONDS_WATCHING_PREP_VID_AVG_lo,flag_SITE_VISIT_TIME_PER_VISIT_AVG_hi,flag_SITE_VISIT_TIME_PER_VISIT_AVG_lo,flag_PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE_hi,flag_PRCNT_FOLLOWED_MEAL_RECOM_WEB_MOBILE_lo,out_TOTAL_MEALS_ORDERED_hi,out_UNIQUE_MEALS_PURCH_hi,out_MEALS_CANCEL_BEFORE_NOON_hi,out_MEALS_CANCEL_AFTER_NOON_hi,out_PC_LOGINS_CNT_hi,out_PC_LOGINS_CNT_lo,out_MOBILE_LOGINS_CNT_lo,out_MOBILE_LOGINS_CNT_hi,out_SITE_CLICKS_PER_VISIT_AVG_lo,flag_TOTAL_MEALS_ORDERED_lo,flag_UNIQUE_MEALS_PURCH_lo,flag_CUSTOMER_SERVICE_TICKETS_CNT_lo,flag_CUSTOMER_SERVICE_TICKETS_CNT_hi,flag_PRODUCT_CATEGORIES_VIEWED_lo,flag_PRODUCT_CATEGORIES_VIEWED_hi,flag_ORDERS_DELIVERED_BEFORE_DELIVERY_CNT_lo,flag_ORDERS_DELIVERED_BEFORE_DELIVERY_CNT_hi,flag_ORDERS_DELIVERED_AFTER_DELIVERY_CNT_lo,flag_ORDERS_DELIVERED_AFTER_DELIVERY_CNT_hi,flag_MASTER_CLASSES_ATTENDED_CNT_hi,flag_PHOTOS_VIEWED_COUNT_lo,fe_CUSTOMER_COMPANY_amex,fe_CUSTOMER_COMPANY_aol,fe_CUSTOMER_COMPANY_apple,fe_CUSTOMER_COMPANY_boeing,fe_CUSTOMER_COMPANY_caterpillar,fe_CUSTOMER_COMPANY_chevron,fe_CUSTOMER_COMPANY_cisco,fe_CUSTOMER_COMPANY_cocacola,fe_CUSTOMER_COMPANY_disney,fe_CUSTOMER_COMPANY_dupont,fe_CUSTOMER_COMPANY_exxon,fe_CUSTOMER_COMPANY_ge,fe_CUSTOMER_COMPANY_gmail,fe_CUSTOMER_COMPANY_goldmansacs,fe_CUSTOMER_COMPANY_homedepot,fe_CUSTOMER_COMPANY_hotmail,fe_CUSTOMER_COMPANY_ibm,fe_CUSTOMER_COMPANY_intel,fe_CUSTOMER_COMPANY_jnj,fe_CUSTOMER_COMPANY_jpmorgan,fe_CUSTOMER_COMPANY_live,fe_CUSTOMER_COMPANY_mcdonalds,fe_CUSTOMER_COMPANY_me,fe_CUSTOMER_COMPANY_merck,fe_CUSTOMER_COMPANY_microsoft,fe_CUSTOMER_COMPANY_mmm,fe_CUSTOMER_COMPANY_msn,fe_CUSTOMER_COMPANY_nike,fe_CUSTOMER_COMPANY_passport,fe_CUSTOMER_COMPANY_pfizer,fe_CUSTOMER_COMPANY_pg,fe_CUSTOMER_COMPANY_protonmail,fe_CUSTOMER_COMPANY_travelers,fe_CUSTOMER_COMPANY_unitedhealth,fe_CUSTOMER_COMPANY_unitedtech,fe_CUSTOMER_COMPANY_verizon,fe_CUSTOMER_COMPANY_visa,fe_CUSTOMER_COMPANY_walmart,fe_CUSTOMER_COMPANY_yahoo,fe_CUSTOMER_DOMAIN_for_proft_domain,fe_CUSTOMER_DOMAIN_junk_domain,fe_CUSTOMER_DOMAIN_personal_domain,fe_CUSTOMER_DOMAIN_professional_domain
775,1900.0,1,79,6,5,7,97.87,1,3,0,1,5,1,45,0,5,0,0,40.0,116.6,3,0,3,12,182,0,0.0759493670886076,0.1226116276693573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
776,1380.0,1,33,8,6,10,68.0,1,0,0,0,6,2,0,0,8,0,0,30.0,81.6,2,0,3,13,0,0,0.24242424242424243,0.19117647058823528,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
777,1490.0,1,64,6,6,3,64.15,1,2,0,1,6,2,12,5,2,0,0,40.0,143.2,4,1,2,17,0,0,0.09375,0.26500389711613404,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778,1140.0,1,36,6,5,6,79.06,1,0,0,1,5,2,7,0,3,0,0,30.0,115.9,3,0,2,16,0,0,0.16666666666666666,0.20237794080445232,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
779,4800.0,1,270,10,9,2,131.14,1,0,1,1,7,1,12,0,5,0,0,40.0,201.8,8,1,4,11,0,0,0.037037037037037035,0.08387982308982768,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
780,2715.0,1,111,4,6,5,38.43,1,1,0,1,6,2,2,3,0,1,0,30.0,164.8,3,1,3,13,174,0,0.036036036036036036,0.33827738745771535,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
781,2000.0,1,107,7,5,2,108.28,1,3,1,0,5,2,10,6,10,0,0,20.0,167.1,5,1,3,14,101,0,0.06542056074766354,0.12929442186922793,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
782,990.0,1,12,7,12,10,92.2,0,6,0,1,5,1,5,0,2,1,0,40.0,93.0,3,0,2,16,115,0,0.5833333333333334,0.1735357917570499,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
783,1740.0,1,46,8,7,3,182.47,0,1,2,0,6,1,0,0,2,1,0,30.0,155.5,5,1,4,11,130,0,0.17391304347826086,0.06028388228201896,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
784,1599.0,1,34,2,7,5,102.0,0,0,0,1,5,1,2,0,2,1,0,20.0,144.4,3,1,3,13,120,0,0.058823529411764705,0.12745098039215685,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
785,1314.0,1,31,4,5,2,102.0,1,1,0,1,6,2,0,4,1,0,0,20.0,114.4,4,1,2,16,0,0,0.12903225806451613,0.1568627450980392,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
786,1000.0,1,14,5,11,2,208.17,1,2,0,1,6,2,42,0,3,0,0,30.0,124.5,4,0,2,16,0,0,0.35714285714285715,0.07686025844261901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
787,3360.0,1,81,1,6,6,37.0,1,3,0,1,6,1,0,0,1,1,1,40.0,143.0,4,2,3,12,144,0,0.012345679012345678,0.32432432432432434,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
788,2045.0,1,61,2,9,1,93.15,1,4,0,1,4,2,9,0,7,1,0,30.0,121.8,2,0,3,11,0,0,0.03278688524590164,0.11808910359634997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
789,2595.0,1,173,8,6,8,130.03,1,2,0,1,6,1,11,0,4,0,0,30.0,149.4,4,1,3,12,99,0,0.046242774566473986,0.09228639544720449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
790,1635.0,1,43,9,3,5,130.6,1,2,0,0,6,2,8,0,0,0,0,20.0,96.4,3,0,3,13,0,0,0.20930232558139536,0.0995405819295559,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
791,1750.0,1,135,7,7,6,78.85,1,0,0,1,6,1,2,0,11,0,0,20.0,173.7,5,0,3,12,0,0,0.05185185185185185,0.15218769816106534,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
792,1680.0,1,50,5,6,10,72.9,1,1,0,1,4,2,12,0,5,1,0,30.0,142.4,5,1,2,16,174,0,0.1,0.2194787379972565,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
793,2895.0,1,113,7,6,1,113.91,1,2,0,1,5,2,0,0,0,0,0,40.0,249.5,7,1,3,11,0,0,0.061946902654867256,0.09656746554297252,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
794,1359.0,1,45,5,3,10,53.87,1,0,0,1,6,1,9,0,1,0,0,20.0,171.6,7,0,1,18,0,0,0.1111111111111111,0.33413773900129945,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
795,1140.0,1,32,4,5,2,111.0,1,2,0,0,6,1,11,6,4,0,0,30.0,129.8,3,0,3,13,0,0,0.125,0.11711711711711711,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
796,4500.0,1,126,3,8,7,123.75,1,0,0,1,6,2,8,0,4,0,0,40.0,200.6,3,1,4,9,495,0,0.023809523809523808,0.07272727272727272,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
797,4170.0,1,220,8,7,2,139.0,0,2,0,1,6,1,0,0,4,1,1,30.0,226.0,5,0,3,15,0,0,0.03636363636363636,0.1079136690647482,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
798,5355.0,1,58,1,9,10,31.0,1,2,1,1,6,2,0,0,0,0,0,30.0,238.5,6,1,4,10,275,0,0.017241379310344827,0.3225806451612903,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
799,1488.0,1,49,7,5,1,114.1,1,4,0,0,5,1,12,4,0,0,0,20.0,112.0,3,1,3,12,165,1,0.14285714285714285,0.105170902716915,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
800,8793.75,1,81,1,8,10,50.0,1,0,0,1,5,1,34,6,5,0,0,40.0,165.2,3,1,3,13,186,0,0.012345679012345678,0.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
801,1485.0,1,50,8,5,1,96.5,1,0,0,1,6,2,10,0,4,0,0,20.0,100.2,3,0,3,12,76,0,0.16,0.12435233160621761,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
802,1450.0,1,97,3,6,7,101.4,1,1,0,1,5,2,5,0,4,0,0,20.0,125.8,3,0,3,12,144,1,0.030927835051546393,0.11834319526627218,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
803,1760.0,1,92,3,7,4,186.96,1,2,0,0,5,1,7,8,2,0,0,20.0,138.2,4,1,3,13,399,0,0.03260869565217391,0.06953359007274283,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
804,2100.0,1,28,1,6,7,59.0,1,4,0,1,6,1,9,0,2,1,0,20.0,115.8,3,1,2,16,0,0,0.03571428571428571,0.2711864406779661,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
805,3441.0,1,64,3,8,2,101.3,1,1,0,0,5,2,20,0,0,1,1,20.0,170.2,5,1,4,8,260,0,0.046875,0.07897334649555775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
806,1850.0,1,39,7,5,1,120.17,1,1,0,1,6,1,36,0,4,1,0,30.0,144.2,4,1,3,12,571,0,0.1794871794871795,0.09985853374386286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
807,1400.0,1,116,6,4,3,83.46,1,0,0,1,5,2,5,1,5,0,0,30.0,112.1,3,0,3,11,0,0,0.05172413793103448,0.1317996645099449,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
808,3007.5,1,86,3,10,7,84.99,1,0,1,1,5,2,11,4,3,0,0,40.0,208.8,8,1,4,11,108,0,0.03488372093023256,0.12942699141075423,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
809,1140.0,1,34,2,5,8,92.43,1,2,0,1,5,1,21,2,7,0,0,20.0,101.7,3,0,2,14,0,0,0.058823529411764705,0.15146597425078437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
810,3259.5,1,57,5,6,2,82.04,1,1,0,1,5,1,37,0,3,1,0,40.0,193.5,6,0,3,13,110,0,0.08771929824561403,0.1584592881521209,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
811,1799.0,1,94,4,5,6,101.5,1,2,0,0,5,1,14,0,4,0,0,40.0,126.5,4,1,3,13,0,0,0.0425531914893617,0.12807881773399016,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
812,1130.0,1,75,3,8,2,88.41,1,0,0,1,6,2,3,0,1,0,0,20.0,148.7,5,1,2,15,0,0,0.04,0.16966406515100102,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
813,1799.0,1,45,3,7,3,109.28,1,1,0,1,6,2,0,0,0,0,0,20.0,194.4,6,0,2,15,0,0,0.06666666666666667,0.13726207906295754,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
814,1035.0,1,12,3,11,3,104.07,1,2,0,0,6,1,0,3,3,1,1,40.0,194.4,10,0,3,13,0,0,0.25,0.12491592197559336,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
815,780.0,1,12,9,11,5,61.02,1,3,0,1,5,2,14,0,1,0,0,20.0,119.2,4,0,2,16,0,0,0.75,0.26220911176663386,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
816,1310.0,1,46,9,4,10,65.6,1,0,1,1,5,2,0,0,3,1,0,30.0,100.8,4,0,2,17,54,0,0.1956521739130435,0.25914634146341464,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
817,1250.0,1,72,4,6,10,110.5,1,8,0,1,6,1,0,0,4,1,0,40.0,94.8,3,0,3,12,0,0,0.05555555555555555,0.1085972850678733,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
818,1750.0,1,67,7,4,10,117.43,1,0,0,1,6,1,4,0,2,0,0,20.0,148.4,5,1,3,12,0,0,0.1044776119402985,0.10218853785233756,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
819,1890.0,1,78,3,6,6,140.65,1,3,0,0,6,2,0,0,3,0,0,40.0,165.7,4,0,3,15,145,0,0.038461538461538464,0.1066477070742979,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
820,1890.0,1,148,2,7,2,83.0,1,2,2,1,5,2,12,4,6,0,0,40.0,180.4,5,1,3,14,0,0,0.013513513513513514,0.1686746987951807,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
821,1539.0,1,41,2,3,8,126.65,1,1,0,0,4,1,13,0,3,0,0,20.0,141.6,5,1,4,10,0,0,0.04878048780487805,0.07895775759968417,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
822,3115.0,1,64,1,8,3,55.0,1,1,0,0,5,1,8,0,5,0,0,20.0,157.1,5,1,3,14,0,0,0.015625,0.2545454545454545,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
823,2865.0,1,107,3,7,5,124.18,1,3,0,1,6,2,9,0,3,0,0,30.0,171.0,5,1,3,14,108,0,0.028037383177570093,0.11273957158962795,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
824,1840.0,1,155,3,7,8,85.2,1,3,3,0,6,2,7,0,4,1,0,40.0,182.0,6,0,2,16,0,0,0.01935483870967742,0.18779342723004694,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
